time_s,acceleration_ms2
0.0000000000,-0.0000000000
0.0200000000,-0.0000140688
0.0400000000,0.0000045497
0.0600000000,-0.0002440790
0.0800000000,-0.0005029981
0.1000000000,-0.0004578014
0.1200000000,-0.0003156030
0.1400000000,-0.0004063605
0.1600000000,-0.0004615337
0.1800000000,0.0039603765
0.2000000000,0.0013205558
0.2200000000,-0.0008725689
0.2400000000,-0.0032776524
0.2600000000,-0.0031967747
0.2800000000,-0.0040358912
0.3000000000,-0.0111983059
0.3200000000,-0.0092261204
0.3400000000,-0.0065925934
0.3600000000,0.0086788869
0.3800000000,0.0152425027
0.4000000000,0.0046684772
0.4200000000,0.0023021200
0.4400000000,-0.0166044533
0.4600000000,-0.0326301757
0.4800000000,-0.0483832686
0.5000000000,-0.0280305533
0.5200000000,-0.0247245191
0.5400000000,-0.0253874009
0.5600000000,-0.0281674250
0.5800000000,-0.0137000914
0.6000000000,-0.0022839552
0.6200000000,-0.0285853216
0.6400000000,-0.0180694731
0.6600000000,0.0293407432
0.6800000000,0.0626750431
0.7000000000,0.0384340512
0.7200000000,0.0071414820
0.7400000000,-0.0042784592
0.7600000000,0.0092083236
0.7800000000,0.0220391482
0.8000000000,0.0350572846
0.8200000000,0.0098676141
0.8400000000,0.0000678581
0.8600000000,0.0075487035
0.8800000000,-0.0176522214
0.9000000000,0.0121810079
0.9200000000,0.0163529907
0.9400000000,0.0711130678
0.9600000000,-0.0705209684
0.9800000000,-0.1770061686
1.0000000000,-0.1008985107
1.0200000000,-0.0179655780
1.0400000000,-0.0222442325
1.0600000000,-0.0603811212
1.0800000000,-0.1263707512
1.1000000000,-0.0128138052
1.1200000000,0.1537684425
1.1400000000,0.0660069802
1.1600000000,0.0085874057
1.1800000000,0.0444119303
1.2000000000,-0.0241274078
1.2200000000,-0.2068366654
1.2400000000,-0.1039511602
1.2600000000,0.0062589109
1.2800000000,0.0237441580
1.3000000000,-0.0425664615
1.3200000000,-0.0146502828
1.3400000000,-0.0151712040
1.3600000000,-0.0156852345
1.3800000000,0.1192760032
1.4000000000,0.1610395676
1.4200000000,0.1342551106
1.4400000000,-0.0140091922
1.4600000000,-0.1301316887
1.4800000000,0.2003728020
1.5000000000,0.0985989069
1.5200000000,0.1227331216
1.5400000000,0.1539596410
1.5600000000,0.2392095654
1.5800000000,0.0712064633
1.6000000000,0.0835605614
1.6200000000,0.1729832647
1.6400000000,0.1198860116
1.6600000000,0.0838992873
1.6800000000,0.1500123106
1.7000000000,-0.0252595459
1.7200000000,0.2549921820
1.7400000000,0.3155597613
1.7600000000,-0.0319494743
1.7800000000,-0.0188287086
1.8000000000,-0.1641332799
1.8200000000,-0.1799099764
1.8400000000,-0.2359969239
1.8600000000,-0.4822509955
1.8800000000,0.0019206765
1.9000000000,0.2474154712
1.9200000000,0.0557879596
1.9400000000,0.0392326491
1.9600000000,-0.1013604356
1.9800000000,-0.1235100500
2.0000000000,-0.1490904747
2.0200000000,0.0148121692
2.0400000000,0.1534761753
2.0600000000,0.0728567572
2.0800000000,-0.0699999259
2.1000000000,0.0382396810
2.1200000000,0.1429662133
2.1400000000,0.2508586279
2.1600000000,0.3940886217
2.1800000000,0.5583910872
2.2000000000,0.3538079318
2.2200000000,0.3765742524
2.2400000000,0.5323033336
2.2600000000,0.3609521441
2.2800000000,-0.0048211920
2.3000000000,-0.4131125203
2.3200000000,-0.2105003811
2.3400000000,-0.0497587845
2.3600000000,-0.0218954404
2.3800000000,-0.3964696086
2.4000000000,-0.2438849102
2.4200000000,0.1112935380
2.4400000000,0.0802330895
2.4600000000,-0.1058042370
2.4800000000,-0.3379239860
2.5000000000,0.0285557737
2.5200000000,-0.0512931002
2.5400000000,0.2021707403
2.5600000000,-0.0197110065
2.5800000000,-0.1654574571
2.6000000000,-0.3423213020
2.6200000000,-0.3980048631
2.6400000000,-0.4199201271
2.6600000000,-0.6487758344
2.6800000000,-0.2006517909
2.7000000000,-0.3436592704
2.7200000000,0.3727942937
2.7400000000,0.0398191837
2.7600000000,-0.4039804216
2.7800000000,0.1262567466
2.8000000000,-0.4273841664
2.8200000000,-0.0121776906
2.8400000000,0.3096857596
2.8600000000,-0.2694109172
2.8800000000,-0.7339306269
2.9000000000,0.0841163731
2.9200000000,-0.4329622060
2.9400000000,-0.0514286093
2.9600000000,-0.2003948227
2.9800000000,-0.4046942691
3.0000000000,0.3810371501
3.0200000000,0.1639443154
3.0400000000,-0.6069989268
3.0600000000,0.1530749672
3.0800000000,0.6209292863
3.1000000000,0.3965081788
3.1200000000,0.7976019991
3.1400000000,1.6471230648
3.1600000000,0.9893180785
3.1800000000,0.2375401610
3.2000000000,-0.0266675423
3.2200000000,-0.2169177403
3.2400000000,-0.4343876223
3.2600000000,-0.5270739401
3.2800000000,0.2042635539
3.3000000000,0.6950353347
3.3200000000,1.4931267708
3.3400000000,0.7638541636
3.3600000000,0.0218175730
3.3800000000,-0.1037185329
3.4000000000,-0.3890465775
3.4200000000,-0.5554224445
3.4400000000,-0.8234833561
3.4600000000,-1.0913925572
3.4800000000,-0.7467316364
3.5000000000,-0.1278275484
3.5200000000,1.1018822627
3.5400000000,0.1501164419
3.5600000000,-0.3102383199
3.5800000000,-0.3313040920
3.6000000000,-0.5426774186
3.6200000000,0.3115042901
3.6400000000,-0.2356618539
3.6600000000,-0.8596994803
3.6800000000,-0.8104220244
3.7000000000,-0.5374918199
3.7200000000,-1.1703777548
3.7400000000,-0.9255171337
3.7600000000,-1.0310293823
3.7800000000,-0.0077604129
3.8000000000,-0.2853998736
3.8200000000,0.0126391699
3.8400000000,0.5021882192
3.8600000000,1.1629362180
3.8800000000,0.8761377190
3.9000000000,0.3970037654
3.9200000000,0.4454570842
3.9400000000,0.1861982443
3.9600000000,-0.5794840179
3.9800000000,-0.2861204559
4.0000000000,-0.2402638083
4.0200000000,-0.0309022788
4.0400000000,1.0285991022
4.0600000000,0.3244706943
4.0800000000,-0.3525588962
4.1000000000,-0.8166707865
4.1200000000,-1.3983976998
4.1400000000,-1.0265776534
4.1600000000,-1.3733173815
4.1800000000,-1.7776354016
4.2000000000,-1.0570834367
4.2200000000,-0.8904850217
4.2400000000,-0.3303950752
4.2600000000,0.2903655539
4.2800000000,0.6420416553
4.3000000000,0.3816165931
4.3200000000,0.6753424192
4.3400000000,0.0299888712
4.3600000000,-0.3895565620
4.3800000000,-0.5807113442
4.4000000000,-0.3034262818
4.4200000000,-0.2087734512
4.4400000000,0.2173420885
4.4600000000,0.1895155872
4.4800000000,0.3398823353
4.5000000000,0.4247063598
4.5200000000,-0.1123437928
4.5400000000,-0.5803212190
4.5600000000,-1.0055200604
4.5800000000,-0.9378215643
4.6000000000,-1.1295351851
4.6200000000,-0.8478401170
4.6400000000,-0.0855850624
4.6600000000,0.6295106333
4.6800000000,1.1807193945
4.7000000000,1.6989436017
4.7200000000,1.1851617733
4.7400000000,0.2340183188
4.7600000000,-0.4517978240
4.7800000000,-1.1796328906
4.8000000000,-0.4917649319
4.8200000000,0.0929000781
4.8400000000,0.3088419560
4.8600000000,0.0746675336
4.8800000000,0.0975071886
4.9000000000,0.3941076130
4.9200000000,0.1009080403
4.9400000000,-0.1153156157
4.9600000000,0.0309140022
4.9800000000,-0.0980447652
5.0000000000,0.0449767503
5.0200000000,-0.7698013662
5.0400000000,-0.4744937039
5.0600000000,-0.1339272797
5.0800000000,0.2091276246
5.1000000000,1.2342089139
5.1200000000,1.3975977788
5.1400000000,0.7591796589
5.1600000000,-0.4714303526
5.1800000000,-0.6402959055
5.2000000000,-0.5301915772
5.2200000000,-0.4638341167
5.2400000000,-0.2607878571
5.2600000000,-0.0037950551
5.2800000000,0.0878998923
5.3000000000,0.6517154689
5.3200000000,1.2235262201
5.3400000000,1.6579343303
5.3600000000,0.3266796703
5.3800000000,-0.4267660690
5.4000000000,-1.3399425616
5.4200000000,-2.0127825957
5.4400000000,-1.4519808865
5.4600000000,-1.4122436527
5.4800000000,-0.5032787211
5.5000000000,-0.5310605755
5.5200000000,-0.0186074933
5.5400000000,-0.1782165431
5.5600000000,-0.1593203632
5.5800000000,-0.1449375504
5.6000000000,0.5141073699
5.6200000000,0.5075619193
5.6400000000,0.4118571502
5.6600000000,0.7603756112
5.6800000000,0.3113767453
5.7000000000,-0.3756026637
5.7200000000,-0.5098538564
5.7400000000,-0.6747900126
5.7600000000,-0.4178393264
5.7800000000,-0.1870559533
5.8000000000,0.1104675199
5.8200000000,0.0952533955
5.8400000000,-0.4971837439
5.8600000000,0.5386181676
5.8800000000,0.8402561691
5.9000000000,-0.1592600635
5.9200000000,-0.0824445885
5.9400000000,1.0761615252
5.9600000000,0.7699083693
5.9800000000,0.4225884064
6.0000000000,-0.0881661454
6.0200000000,-0.2264753820
6.0400000000,0.1887777906
6.0600000000,1.3018184967
6.0800000000,-0.0131307022
6.1000000000,-0.6510153340
6.1200000000,-0.3975006523
6.1400000000,-0.1543708156
6.1600000000,-0.0698747598
6.1800000000,-0.4901282378
6.2000000000,-0.3944707932
6.2200000000,-0.6518199819
6.2400000000,-0.2154015239
6.2600000000,-0.5897264341
6.2800000000,-1.0239600831
6.3000000000,-1.6345138302
6.3200000000,-1.2563566519
6.3400000000,-0.4123644950
