time_s,acceleration_ms2
0.0000000000,0.0108708558
0.0200000000,0.0107682971
0.0400000000,0.0105678944
0.0600000000,0.0104234598
0.0800000000,0.0104125547
0.1000000000,0.0105509926
0.1200000000,0.0106832762
0.1400000000,0.0103939327
0.1600000000,0.0094758504
0.1800000000,0.0088428835
0.2000000000,0.0096118639
0.2200000000,0.0108993013
0.2400000000,0.0113036551
0.2600000000,0.0113461265
0.2800000000,0.0127011817
0.3000000000,0.0150287155
0.3200000000,0.0155513141
0.3400000000,0.0139317231
0.3600000000,0.0119979892
0.3800000000,0.0100686551
0.4000000000,0.0087124236
0.4200000000,0.0081914735
0.4400000000,0.0067356794
0.4600000000,0.0041493352
0.4800000000,0.0013871499
0.5000000000,-0.0001800795
0.5200000000,0.0003729078
0.5400000000,0.0027170950
0.5600000000,0.0078087762
0.5800000000,0.0129221583
0.6000000000,0.0101256075
0.6200000000,-0.0029640453
0.6400000000,-0.0143724233
0.6600000000,-0.0160282633
0.6800000000,-0.0093590623
0.7000000000,0.0053406823
0.7200000000,0.0166529457
0.7400000000,0.0176372341
0.7600000000,0.0106827196
0.7800000000,0.0038647849
0.8000000000,0.0107597787
0.8200000000,0.0189822919
0.8400000000,0.0099306220
0.8600000000,-0.0048844344
0.8800000000,-0.0077766348
0.9000000000,0.0033502886
0.9200000000,0.0121751996
0.9400000000,0.0008665083
0.9600000000,-0.0206694872
0.9800000000,-0.0323437482
1.0000000000,-0.0271784193
1.0200000000,-0.0088134709
1.0400000000,0.0150110523
1.0600000000,0.0314224126
1.0800000000,0.0322027309
1.1000000000,0.0164226233
1.1200000000,-0.0022354723
1.1400000000,-0.0062164023
1.1600000000,-0.0080179796
1.1800000000,-0.0187592918
1.2000000000,-0.0275280142
1.2200000000,-0.0240172698
1.2400000000,-0.0091111566
1.2600000000,0.0170788714
1.2800000000,0.0446629921
1.3000000000,0.0549863179
1.3200000000,0.0400941190
1.3400000000,-0.0020351317
1.3600000000,-0.0472974899
1.3800000000,-0.0711992062
1.4000000000,-0.0731199362
1.4200000000,-0.0514922135
1.4400000000,-0.0216947879
1.4600000000,-0.0178724531
1.4800000000,-0.0361160626
1.5000000000,-0.0441994155
1.5200000000,-0.0343267155
1.5400000000,-0.0213361757
1.5600000000,0.0049042967
1.5800000000,0.0584162933
1.6000000000,0.0924105937
1.6200000000,0.0852224954
1.6400000000,0.0620715338
1.6600000000,0.0474419675
