time_s,acceleration_ms2
0.0000000000,0.0201054606
0.0200000000,0.0201067838
0.0400000000,0.0202670164
0.0600000000,0.0206322456
0.0800000000,0.0210088476
0.1000000000,0.0210820406
0.1200000000,0.0204616166
0.1400000000,0.0188304199
0.1600000000,0.0171544474
0.1800000000,0.0169683700
0.2000000000,0.0178944554
0.2200000000,0.0185806556
0.2400000000,0.0174438909
0.2600000000,0.0146670868
0.2800000000,0.0126493608
0.3000000000,0.0131976986
0.3200000000,0.0164148501
0.3400000000,0.0215468445
0.3600000000,0.0296499627
0.3800000000,0.0384334827
0.4000000000,0.0448996281
0.4200000000,0.0483033408
0.4400000000,0.0448979206
0.4600000000,0.0370661608
0.4800000000,0.0322905011
0.5000000000,0.0356132851
0.5200000000,0.0443325118
0.5400000000,0.0440840798
0.5600000000,0.0357113617
0.5800000000,0.0323847194
0.6000000000,0.0291099437
0.6200000000,0.0238178544
0.6400000000,0.0181625212
0.6600000000,0.0152026220
0.6800000000,0.0296283508
0.7000000000,0.0454022609
0.7200000000,0.0352702412
0.7400000000,0.0155183365
0.7600000000,0.0075910353
0.7800000000,0.0017567805
0.8000000000,0.0004913307
0.8200000000,0.0046921185
0.8400000000,-0.0108569438
0.8600000000,-0.0335476194
0.8800000000,-0.0435998578
0.9000000000,-0.0640465144
0.9200000000,-0.0991667083
0.9400000000,-0.1249169719
0.9600000000,-0.1409869493
0.9800000000,-0.1552964509
1.0000000000,-0.1574816340
1.0200000000,-0.1461589359
1.0400000000,-0.1074521025
1.0600000000,-0.0369002020
1.0800000000,0.0302310676
1.1000000000,0.0550834218
1.1200000000,0.0341590473
1.1400000000,0.0296616051
1.1600000000,0.0454117933
1.1800000000,0.0577460356
1.2000000000,0.0834644359
1.2200000000,0.1037135322
1.2400000000,0.1238077216
1.2600000000,0.1364362692
1.2800000000,0.1500815137
1.3000000000,0.1458270430
1.3200000000,0.0744629561
1.3400000000,0.0550652692
1.3600000000,0.1247174568
1.3800000000,0.1186401335
1.4000000000,-0.0020505057
1.4200000000,-0.1005174325
1.4400000000,-0.1419171154
1.4600000000,-0.2238613841
1.4800000000,-0.2601259903
1.5000000000,-0.1599384883
1.5200000000,-0.0940963888
1.5400000000,-0.1340026724
1.5600000000,-0.1945894368
1.5800000000,-0.1980291879
1.6000000000,-0.1870813066
1.6200000000,-0.2217972843
1.6400000000,-0.1924739455
1.6600000000,-0.1161182461
1.6800000000,-0.0660969359
1.7000000000,-0.0476247996
1.7200000000,-0.0559492541
1.7400000000,-0.0554160566
1.7600000000,-0.1026340660
1.7800000000,-0.1840919442
1.8000000000,-0.1914403336
1.8200000000,-0.0941409645
1.8400000000,0.0568715664
1.8600000000,0.1781476371
1.8800000000,0.2879026897
1.9000000000,0.4059536579
1.9200000000,0.4734612471
1.9400000000,0.4312514936
