time_s,acceleration_ms2
0.0000000000,0.0105469096
0.0200000000,0.0103658607
0.0400000000,0.0099343865
0.0600000000,0.0094189079
0.0800000000,0.0086565840
0.1000000000,0.0078210868
0.1200000000,0.0075668586
0.1400000000,0.0075185846
0.1600000000,0.0073335772
0.1800000000,0.0077657787
0.2000000000,0.0094092354
0.2200000000,0.0105792600
0.2400000000,0.0090915219
0.2600000000,0.0067092325
0.2800000000,0.0053986436
0.3000000000,0.0030420283
0.3200000000,-0.0014272792
0.3400000000,-0.0049784827
0.3600000000,-0.0068055912
0.3800000000,-0.0075565158
0.4000000000,-0.0090491383
0.4200000000,-0.0154919750
0.4400000000,-0.0232664081
0.4600000000,-0.0293559267
0.4800000000,-0.0340341760
0.5000000000,-0.0339874993
0.5200000000,-0.0261513869
0.5400000000,-0.0127853860
0.5600000000,-0.0100948651
0.5800000000,-0.0209536113
0.6000000000,-0.0255578103
0.6200000000,-0.0189918638
0.6400000000,-0.0080234391
0.6600000000,0.0079156453
0.6800000000,0.0277854340
0.7000000000,0.0398835660
0.7200000000,0.0465837405
0.7400000000,0.0563845478
0.7600000000,0.0689268792
0.7800000000,0.0866467235
0.8000000000,0.0914693030
0.8200000000,0.0813880063
0.8400000000,0.0782707589
0.8600000000,0.0620194013
0.8800000000,0.0336254610
0.9000000000,0.0246073102
0.9200000000,0.0013089830
0.9400000000,-0.0538699938
0.9600000000,-0.0937745052
0.9800000000,-0.1047250716
1.0000000000,-0.0929627360
1.0200000000,-0.0504510595
1.0400000000,-0.0065215039
1.0600000000,0.0105096679
1.0800000000,0.0149351029
1.1000000000,0.0235882743
1.1200000000,0.0337682585
1.1400000000,0.0351486908
1.1600000000,0.0325885685
1.1800000000,0.0190929408
1.2000000000,-0.0041676102
1.2200000000,-0.0104654067
1.2400000000,-0.0111983618
1.2600000000,-0.0119148003
1.2800000000,-0.0191960402
1.3000000000,-0.0574531271
1.3200000000,-0.0758417060
1.3400000000,-0.0212421919
1.3600000000,0.0815363820
1.3800000000,0.1281654836
1.4000000000,0.0688093701
1.4200000000,0.0254433747
1.4400000000,0.0292121691
1.4600000000,-0.0158579553
1.4800000000,-0.0752906435
1.5000000000,-0.0926203319
1.5200000000,-0.1129837290
1.5400000000,-0.1471739327
1.5600000000,-0.1751694891
1.5800000000,-0.1304078630
1.6000000000,0.0482334789
1.6200000000,0.1858569698
1.6400000000,0.1570829595
1.6600000000,0.0587484463
1.6800000000,-0.0541278932
1.7000000000,-0.1628064734
1.7200000000,-0.1977446845
1.7400000000,-0.1347421743
1.7600000000,-0.1448975360
1.7800000000,-0.2800658403
1.8000000000,-0.3481287325
1.8200000000,-0.2738547185
1.8400000000,-0.1480751760
1.8600000000,-0.0583537055
1.8800000000,-0.0032646224
1.9000000000,0.0070339895
1.9200000000,-0.0586835287
1.9400000000,-0.1390514191
1.9600000000,-0.1434462787
1.9800000000,-0.0176645481
2.0000000000,0.1412291118
2.0200000000,0.1260635669
2.0400000000,0.0169446122
2.0600000000,-0.0223135871
2.0800000000,0.0136398182
2.1000000000,0.0411510237
2.1200000000,-0.0266940018
2.1400000000,-0.0833835379
2.1600000000,-0.0389059935
2.1800000000,0.0361287015
2.2000000000,0.0655390296
2.2200000000,0.0196427605
2.2400000000,-0.0781686675
2.2600000000,-0.1470420124
2.2800000000,-0.2025856029
2.3000000000,-0.2577531534
2.3200000000,-0.3327638501
2.3400000000,-0.4334234996
2.3600000000,-0.3507304503
2.3800000000,-0.1131101365
2.4000000000,-0.0319024030
2.4200000000,-0.1140714334
2.4400000000,-0.1504273669
2.4600000000,-0.1209382199
2.4800000000,-0.0793584052
2.5000000000,-0.1469169809
2.5200000000,-0.4111333211
2.5400000000,-0.4760584135
2.5600000000,-0.2674791915
2.5800000000,-0.1457446045
2.6000000000,-0.0348293307
2.6200000000,0.1580015924
2.6400000000,0.2930279479
2.6600000000,0.3289219866
2.6800000000,0.2370870495
2.7000000000,-0.0137181594
2.7200000000,-0.0922115059
2.7400000000,0.1126031239
2.7600000000,0.3670974386
2.7800000000,0.5593374338
2.8000000000,0.4905205447
2.8200000000,0.1909329196
2.8400000000,0.0126605565
2.8600000000,-0.0208584647
2.8800000000,0.0323969733
2.9000000000,0.4854222307
2.9200000000,1.1036932650
2.9400000000,1.2391616622
2.9600000000,0.9030248851
2.9800000000,0.4453619908
3.0000000000,0.0085852053
3.0200000000,-0.3877779974
3.0400000000,-0.6457934522
3.0600000000,-0.5482273877
3.0800000000,-0.1236770139
3.1000000000,0.2060176598
3.1200000000,0.2823839628
3.1400000000,0.3057939454
3.1600000000,0.2847467666
3.1800000000,0.0072587271
3.2000000000,-0.4104063726
3.2200000000,-0.6201311224
3.2400000000,-0.7368862389
3.2600000000,-0.8684942618
3.2800000000,-0.9865635575
3.3000000000,-1.0679931153
3.3200000000,-0.9979994689
3.3400000000,-0.8655057691
3.3600000000,-0.5948369841
3.3800000000,-0.0960219979
3.4000000000,0.2077671390
3.4200000000,-0.1150056134
3.4400000000,-0.6644146128
3.4600000000,-0.7802920154
3.4800000000,-0.5300131749
3.5000000000,-0.3771102534
3.5200000000,-0.4999222691
3.5400000000,-0.6142016480
3.5600000000,-0.6120917414
3.5800000000,-0.6390634364
3.6000000000,-0.8677000045
3.6200000000,-1.1854514335
3.6400000000,-1.1358503061
3.6600000000,-0.8282391531
3.6800000000,-0.5536965203
3.7000000000,-0.3092972970
3.7200000000,-0.0737225569
3.7400000000,-0.0742721721
3.7600000000,-0.0292456124
3.7800000000,0.4773320299
3.8000000000,0.7878548719
3.8200000000,0.6405268084
3.8400000000,0.6285355311
3.8600000000,0.8526520440
3.8800000000,1.0601663226
3.9000000000,1.2172460271
3.9200000000,0.8243009763
3.9400000000,-0.2432609193
3.9600000000,-0.9800933384
3.9800000000,-0.7347009351
4.0000000000,-0.0084462465
4.0200000000,0.4288581191
4.0400000000,0.3458131837
4.0600000000,0.2519182033
4.0800000000,0.7374395595
4.1000000000,1.5615942291
4.1200000000,2.1169413540
4.1400000000,2.1267925383
4.1600000000,1.8503575367
4.1800000000,1.5282263264
4.2000000000,1.2589717679
4.2200000000,1.1534410387
4.2400000000,0.8912668891
4.2600000000,0.5718240854
4.2800000000,0.6494619591
4.3000000000,0.6420754207
4.3200000000,0.5994625332
4.3400000000,0.7590490231
4.3600000000,0.7206248296
4.3800000000,0.6808977571
4.4000000000,0.8533025049
4.4200000000,0.8613323205
4.4400000000,0.1597122710
4.4600000000,-0.7419249548
4.4800000000,-1.0369295061
4.5000000000,-0.9206195006
4.5200000000,-0.5484172743
4.5400000000,-0.2213514684
4.5600000000,-0.2698415737
4.5800000000,-0.1032356714
4.6000000000,0.2132581572
4.6200000000,0.3182535176
4.6400000000,0.3285301828
4.6600000000,0.0048714183
4.6800000000,-0.7255406675
4.7000000000,-1.4296729686
4.7200000000,-1.5200539931
4.7400000000,-1.3570870366
4.7600000000,-1.1696610611
