time_s,acceleration_ms2
0.0000000000,0.0064497021
0.0200000000,0.0063869542
0.0400000000,0.0061595472
0.0600000000,0.0059842100
0.0800000000,0.0063480345
0.1000000000,0.0065568311
0.1200000000,0.0062028564
0.1400000000,0.0057401748
0.1600000000,0.0045712108
0.1800000000,0.0037852726
0.2000000000,0.0046491540
0.2200000000,0.0062133957
0.2400000000,0.0091129434
0.2600000000,0.0131468637
0.2800000000,0.0152645783
0.3000000000,0.0120318317
0.3200000000,0.0066214581
0.3400000000,0.0070474774
0.3600000000,0.0073698484
0.3800000000,-0.0019484055
0.4000000000,-0.0164864958
0.4200000000,-0.0275661434
0.4400000000,-0.0294031623
0.4600000000,-0.0273523542
0.4800000000,-0.0313263472
0.5000000000,-0.0293897722
0.5200000000,-0.0184299849
0.5400000000,-0.0182006419
0.5600000000,-0.0251236239
0.5800000000,-0.0289353200
0.6000000000,-0.0287766879
0.6200000000,-0.0264833775
0.6400000000,-0.0285235639
0.6600000000,-0.0369375451
0.6800000000,-0.0394957883
0.7000000000,-0.0293658618
0.7200000000,-0.0178194684
0.7400000000,-0.0118612514
0.7600000000,-0.0132148129
0.7800000000,-0.0128685082
0.8000000000,-0.0122036236
0.8200000000,-0.0228070139
0.8400000000,-0.0331001313
0.8600000000,-0.0415031870
0.8800000000,-0.0595317328
0.9000000000,-0.0911055597
0.9200000000,-0.1268216284
0.9400000000,-0.1382936715
0.9600000000,-0.1176237265
0.9800000000,-0.1015438616
1.0000000000,-0.1005578063
1.0200000000,-0.0626339085
1.0400000000,0.0174425236
1.0600000000,0.0661329499
1.0800000000,0.0617011263
1.1000000000,0.0649023475
1.1200000000,0.0725054667
1.1400000000,0.0363184116
1.1600000000,-0.0128059651
1.1800000000,-0.0199693885
1.2000000000,-0.0120141275
1.2200000000,-0.0307316656
1.2400000000,-0.0536063361
1.2600000000,-0.0578986864
1.2800000000,-0.0564222256
1.3000000000,-0.0586336722
1.3200000000,-0.0671644256
1.3400000000,-0.0543477277
1.3600000000,0.0017261686
1.3800000000,0.0301976743
1.4000000000,0.0051388032
1.4200000000,-0.0071063631
1.4400000000,0.0145045590
1.4600000000,0.0264913512
1.4800000000,0.0053602022
1.5000000000,-0.0346742928
1.5200000000,-0.0397580895
1.5400000000,0.0031804012
1.5600000000,0.0424784187
1.5800000000,0.0442930519
1.6000000000,0.0366549821
1.6200000000,0.0892116822
1.6400000000,0.2003596263
1.6600000000,0.3164034601
1.6800000000,0.3830341926
1.7000000000,0.3998320492
1.7200000000,0.4059673169
1.7400000000,0.4096984887
1.7600000000,0.4080104899
1.7800000000,0.4212104528
1.8000000000,0.3526972253
1.8200000000,0.1154291765
1.8400000000,-0.1365242566
1.8600000000,-0.2784667092
1.8800000000,-0.2844362072
1.9000000000,-0.1380333843
1.9200000000,0.0711958866
1.9400000000,0.2413163212
1.9600000000,0.3164851473
1.9800000000,0.2879123776
2.0000000000,0.2625220639
2.0200000000,0.2439809204
2.0400000000,0.1230276814
2.0600000000,0.0162283356
2.0800000000,0.0640989144
2.1000000000,0.1092508856
2.1200000000,0.1004690644
2.1400000000,0.1289152513
2.1600000000,0.1124649369
2.1800000000,0.0582045958
2.2000000000,0.0367922913
2.2200000000,0.1226419879
2.2400000000,0.2034801072
2.2600000000,0.0151684845
2.2800000000,-0.2571668793
2.3000000000,-0.3291738806
2.3200000000,-0.1952022865
2.3400000000,0.0531249907
2.3600000000,0.2209286271
2.3800000000,0.2348312165
2.4000000000,0.2442582548
2.4200000000,0.2633950203
2.4400000000,0.2911148890
2.4600000000,0.3574015065
2.4800000000,0.3796315554
2.5000000000,0.3000373999
2.5200000000,0.1660891713
2.5400000000,0.1305413773
2.5600000000,0.2071286389
2.5800000000,0.3420784419
2.6000000000,0.5133372396
2.6200000000,0.5183750077
2.6400000000,0.3166846504
2.6600000000,0.0902425008
2.6800000000,-0.1043131804
