time_s,acceleration_ms2
0.0000000000,0.0000000000
0.0200000000,0.0000091081
0.0400000000,0.0000715901
0.0600000000,0.0005046882
0.0800000000,0.0010052060
0.1000000000,0.0014170067
0.1200000000,0.0003344794
0.1400000000,-0.0000918784
0.1600000000,0.0027525301
0.1800000000,0.0066576441
0.2000000000,0.0052071667
0.2200000000,0.0018045400
0.2400000000,-0.0041596358
0.2600000000,-0.0004414036
0.2800000000,0.0048917037
0.3000000000,0.0078203349
0.3200000000,0.0139589384
0.3400000000,0.0119755341
0.3600000000,-0.0014794188
0.3800000000,-0.0101330631
0.4000000000,-0.0175714799
0.4200000000,-0.0151313520
0.4400000000,-0.0099828399
0.4600000000,-0.0472511624
0.4800000000,-0.0398004188
0.5000000000,-0.0295608459
0.5200000000,-0.0029544561
0.5400000000,0.0355745445
0.5600000000,0.0420567899
0.5800000000,0.0320462912
0.6000000000,0.0187003734
0.6200000000,0.0002923759
0.6400000000,0.0340745400
0.6600000000,0.0169252092
0.6800000000,-0.0116884915
0.7000000000,-0.0192847538
0.7200000000,-0.0581239589
0.7400000000,-0.0355880441
0.7600000000,-0.0272650469
0.7800000000,0.0200261555
0.8000000000,0.0588931104
0.8200000000,0.0612412893
0.8400000000,0.0770317575
0.8600000000,0.1514792310
0.8800000000,0.0998770204
0.9000000000,-0.0195661044
0.9200000000,0.0137503889
0.9400000000,-0.0273084022
0.9600000000,-0.0707834638
0.9800000000,-0.0657771947
1.0000000000,-0.0683057914
1.0200000000,-0.0444124163
1.0400000000,-0.0268234147
1.0600000000,-0.0234756566
1.0800000000,0.0544367739
1.1000000000,0.0825247975
1.1200000000,0.0772673219
1.1400000000,0.1145294062
1.1600000000,0.2426486970
1.1800000000,0.1635017590
1.2000000000,0.0137443672
1.2200000000,0.0797456980
1.2400000000,0.1463093912
1.2600000000,0.2638683961
1.2800000000,0.1823173239
1.3000000000,-0.0204036857
1.3200000000,-0.1108086633
1.3400000000,-0.0539021569
1.3600000000,0.1358301859
1.3800000000,-0.1284306838
1.4000000000,-0.2481971930
1.4200000000,0.0244287323
1.4400000000,0.0559494014
1.4600000000,-0.0115036573
1.4800000000,-0.0876944607
1.5000000000,0.2891362015
1.5200000000,0.1311723168
1.5400000000,-0.0680857700
1.5600000000,-0.2581159570
1.5800000000,-0.4100062719
1.6000000000,-0.3832433166
1.6200000000,-0.2623429204
1.6400000000,-0.3341189948
1.6600000000,-0.3916355605
1.6800000000,-0.4243932492
1.7000000000,-0.0287070745
1.7200000000,0.0519325902
1.7400000000,0.3035555179
1.7600000000,0.1624544271
1.7800000000,-0.2961876173
