time_s,acceleration_ms2
0.0000000000,0.0000000000
0.0200000000,0.0000013723
0.0400000000,-0.0000697137
0.0600000000,-0.0001284844
0.0800000000,-0.0000743290
0.1000000000,0.0000354819
0.1200000000,0.0002260065
0.1400000000,0.0007837368
0.1600000000,0.0012573875
0.1800000000,0.0008933771
0.2000000000,0.0005437410
0.2200000000,0.0015751289
0.2400000000,-0.0007635566
0.2600000000,-0.0016242486
0.2800000000,-0.0020243862
0.3000000000,-0.0024037450
0.3200000000,-0.0031054705
0.3400000000,-0.0032386828
0.3600000000,-0.0011830064
0.3800000000,0.0015402524
0.4000000000,0.0085781894
0.4200000000,0.0075979928
0.4400000000,0.0086434344
0.4600000000,0.0085982579
0.4800000000,0.0090687776
0.5000000000,0.0076582240
0.5200000000,0.0030851730
0.5400000000,0.0075106171
0.5600000000,0.0043299829
0.5800000000,-0.0014405033
0.6000000000,-0.0010094953
0.6200000000,0.0022890025
0.6400000000,-0.0023803484
0.6600000000,-0.0138452879
0.6800000000,-0.0038850933
0.7000000000,-0.0039311042
0.7200000000,-0.0036627891
0.7400000000,-0.0037143148
0.7600000000,0.0050714561
0.7800000000,0.0111265861
0.8000000000,0.0138190391
0.8200000000,0.0186130957
0.8400000000,0.0018335626
0.8600000000,-0.0072498902
0.8800000000,-0.0289443101
0.9000000000,-0.0300501040
0.9200000000,-0.0045054052
0.9400000000,-0.0031725395
0.9600000000,-0.0007963686
0.9800000000,-0.0254369875
1.0000000000,-0.0004276997
1.0200000000,0.0226494368
1.0400000000,0.0084753664
1.0600000000,0.0092425167
1.0800000000,-0.0134564975
1.1000000000,-0.0463555217
1.1200000000,-0.0401229936
1.1400000000,-0.0319725176
1.1600000000,0.0017414070
1.1800000000,0.0388275356
1.2000000000,0.0304166640
1.2200000000,-0.0493832312
1.2400000000,-0.0398313784
1.2600000000,-0.0052165450
1.2800000000,0.0002096768
1.3000000000,-0.0078273677
1.3200000000,-0.0095847127
1.3400000000,-0.0328782303
1.3600000000,-0.0065043292
1.3800000000,0.0177267268
1.4000000000,-0.0300954696
1.4200000000,-0.0487398058
1.4400000000,-0.0220260719
1.4600000000,-0.0384236318
1.4800000000,-0.0648879134
1.5000000000,-0.0473449950
1.5200000000,-0.0873094715
1.5400000000,-0.0699595801
1.5600000000,-0.0652206374
1.5800000000,-0.0501417001
1.6000000000,-0.0784815199
1.6200000000,-0.0842076659
1.6400000000,-0.0889105958
1.6600000000,-0.0722259951
1.6800000000,0.0330670333
1.7000000000,0.0909666367
1.7200000000,0.1580038130
1.7400000000,0.0471162225
1.7600000000,0.0165002483
